autobahn,parking_id,title,subtitle,description,latitude,longitude,is_blocked,lorry_parking_feature_icons,extent,direction
A2,DE-ST-002050,A2 | undefined,Marienborn ,PKW Stellplätze: 115 LKW Stellplätze: 136,,,false,"[{'description': 'Mülleimer', 'style': '', 'icon': 'fa fa-trash'}, {'description': 'Raststätte/Restaurant', 'style': '', 'icon': 'almofont almo-utensils'}, {'description': 'Tankstelle', 'style': '', 'icon': 'almofont almo-gaspump'}, {'description': 'Kiosk/Geschäft', 'style': '', 'icon': 'fa fa-shopping-basket'}, {'description': 'Defibrillator', 'style': '', 'icon': 'fa fa-heartbeat'}, {'description': 'Spielplatz', 'style': '', 'icon': 'almofont almo-playground'}, {'description': 'Dusche vorhanden', 'style': '', 'icon': 'fa fa-shower'}, {'description': 'Toilette vorhanden', 'style': '', 'icon': 'almofont almo-restroom'}, {'description': 'Mautterminal', 'style': '', 'icon': 'almofont almo-toll_terminal'}]",,
A2,DE-ST-002041,A2 | undefined,Lorkberg Nord,PKW Stellplätze: 46 LKW Stellplätze: 36,,,false,"[{'description': 'Mülleimer', 'style': '', 'icon': 'fa fa-trash'}, {'description': 'Toilette vorhanden', 'style': '', 'icon': 'almofont almo-restroom'}]",,
A2,DE-ST-002040,A2 | undefined,Lorkberg Sued,PKW Stellplätze: 46 LKW Stellplätze: 30,,,false,"[{'description': 'Mülleimer', 'style': '', 'icon': 'fa fa-trash'}, {'description': 'Toilette vorhanden', 'style': '', 'icon': 'almofont almo-restroom'}]",,
A2,DE-ST-002031,A2 | undefined,Börde Nord,PKW Stellplätze: 126 LKW Stellplätze: 117,,,false,"[{'description': 'Raststätte/Restaurant', 'style': '', 'icon': 'almofont almo-utensils'}, {'description': 'Tankstelle', 'style': '', 'icon': 'almofont almo-gaspump'}, {'description': 'Kiosk/Geschäft', 'style': '', 'icon': 'fa fa-shopping-basket'}, {'description': 'Defibrillator', 'style': '', 'icon': 'fa fa-heartbeat'}, {'description': 'WLAN', 'style': '', 'icon': 'fa fa-wifi'}, {'description': 'Spielplatz', 'style': '', 'icon': 'almofont almo-playground'}, {'description': 'Mülleimer', 'style': '', 'icon': 'fa fa-trash'}, {'description': 'Dusche vorhanden', 'style': '', 'icon': 'fa fa-shower'}, {'description': 'Toilette vorhanden', 'style': '', 'icon': 'almofont almo-restroom'}, {'description': 'Mautterminal', 'style': '', 'icon': 'almofont almo-toll_terminal'}]",,
A2,DE-ST-002030,A2 | undefined,Börde Sued,PKW Stellplätze: 60 LKW Stellplätze: 65,,,false,"[{'description': 'Raststätte/Restaurant', 'style': '', 'icon': 'almofont almo-utensils'}, {'description': 'Tankstelle', 'style': '', 'icon': 'almofont almo-gaspump'}, {'description': 'Kiosk/Geschäft', 'style': '', 'icon': 'fa fa-shopping-basket'}, {'description': 'Defibrillator', 'style': '', 'icon': 'fa fa-heartbeat'}, {'description': 'WLAN', 'style': '', 'icon': 'fa fa-wifi'}, {'description': 'Spielplatz', 'style': '', 'icon': 'almofont almo-playground'}, {'description': 'Mülleimer', 'style': '', 'icon': 'fa fa-trash'}, {'description': 'Dusche vorhanden', 'style': '', 'icon': 'fa fa-shower'}, {'description': 'Toilette vorhanden', 'style': '', 'icon': 'almofont almo-restroom'}, {'description': 'Mautterminal', 'style': '', 'icon': 'almofont almo-toll_terminal'}]",,
A2,DE-ST-002021,A2 | undefined,Krähenberge Nord,PKW Stellplätze: 40 LKW Stellplätze: 29,,,false,"[{'description': 'Mülleimer', 'style': '', 'icon': 'fa fa-trash'}, {'description': 'Toilette vorhanden', 'style': '', 'icon': 'almofont almo-restroom'}]",,
A2,DE-ST-002020,A2 | undefined,Krähenberge Sued,PKW Stellplätze: 40 LKW Stellplätze: 29,,,false,"[{'description': 'Mülleimer', 'style': '', 'icon': 'fa fa-trash'}, {'description': 'Toilette vorhanden', 'style': '', 'icon': 'almofont almo-restroom'}]",,
A2,DE-ST-001212,A2 | undefined,Ihlegrund Sued,PKW Stellplätze: 32 LKW Stellplätze: 49,,,false,[],,
A2,DE-ST-001211,A2 | undefined,Ihlegrund Nord,PKW Stellplätze: 37 LKW Stellplätze: 49,,,false,[],,
A2,DE-ST-002011,A2 | undefined,Wüstenforst Sued,PKW Stellplätze: 28 LKW Stellplätze: 26,,,false,"[{'description': 'Mülleimer', 'style': '', 'icon': 'fa fa-trash'}, {'description': 'Toilette vorhanden', 'style': '', 'icon': 'almofont almo-restroom'}]",,
A2,DE-ST-002010,A2 | undefined,Wüstenforst Nord,PKW Stellplätze: 30 LKW Stellplätze: 20,,,false,"[{'description': 'Mülleimer', 'style': '', 'icon': 'fa fa-trash'}, {'description': 'Toilette vorhanden', 'style': '', 'icon': 'almofont almo-restroom'}]",,
A2,DE-BB-373901,A2 | undefined,Buckautal N,PKW Stellplätze: 103 LKW Stellplätze: 65,,,false,"[{'description': 'Raststätte/Restaurant', 'style': '', 'icon': 'almofont almo-utensils'}, {'description': 'Tankstelle', 'style': '', 'icon': 'almofont almo-gaspump'}, {'description': 'Kiosk/Geschäft', 'style': '', 'icon': 'fa fa-shopping-basket'}, {'description': 'Defibrillator', 'style': '', 'icon': 'fa fa-heartbeat'}, {'description': 'WLAN', 'style': '', 'icon': 'fa fa-wifi'}, {'description': 'Spielplatz', 'style': '', 'icon': 'almofont almo-playground'}, {'description': 'Dusche vorhanden', 'style': '', 'icon': 'fa fa-shower'}, {'description': 'Toilette vorhanden', 'style': '', 'icon': 'almofont almo-restroom'}, {'description': 'Mautterminal', 'style': '', 'icon': 'almofont almo-toll_terminal'}, {'description': 'Geldautomat', 'style': '', 'icon': 'fa fa-eur'}]",,
A2,DE-BB-373902,A2 | undefined,Buckautal S,PKW Stellplätze: 103 LKW Stellplätze: 65,,,false,"[{'description': 'Raststätte/Restaurant', 'style': '', 'icon': 'almofont almo-utensils'}, {'description': 'Tankstelle', 'style': '', 'icon': 'almofont almo-gaspump'}, {'description': 'Kiosk/Geschäft', 'style': '', 'icon': 'fa fa-shopping-basket'}, {'description': 'Defibrillator', 'style': '', 'icon': 'fa fa-heartbeat'}, {'description': 'WLAN', 'style': '', 'icon': 'fa fa-wifi'}, {'description': 'Spielplatz', 'style': '', 'icon': 'almofont almo-playground'}, {'description': 'Dusche vorhanden', 'style': '', 'icon': 'fa fa-shower'}, {'description': 'Toilette vorhanden', 'style': '', 'icon': 'almofont almo-restroom'}, {'description': 'Mautterminal', 'style': '', 'icon': 'almofont almo-toll_terminal'}, {'description': 'Geldautomat', 'style': '', 'icon': 'fa fa-eur'}]",,
A2,DE-BB-364104,A2 | undefined,Temnitz,PKW Stellplätze: 25 LKW Stellplätze: 41,,,false,"[{'description': 'Toilette vorhanden', 'style': '', 'icon': 'almofont almo-restroom'}]",,
A2,DE-BB-364103,A2 | undefined,Wendgräben,PKW Stellplätze: 25 LKW Stellplätze: 52,,,false,"[{'description': 'Toilette vorhanden', 'style': '', 'icon': 'almofont almo-restroom'}]",,
A2,DE-BB-364102,A2 | undefined,Rietzer See,PKW Stellplätze: 37 LKW Stellplätze: 33,,,false,"[{'description': 'Toilette vorhanden', 'style': '', 'icon': 'almofont almo-restroom'}]",,
A2,DE-BB-364101,A2 | undefined,Grebser Heide,PKW Stellplätze: 37 LKW Stellplätze: 33,,,false,"[{'description': 'Toilette vorhanden', 'style': '', 'icon': 'almofont almo-restroom'}]",,
A3,DE-BY-000131,A3 | undefined,Vorstauraum Suben,PKW Stellplätze: 0 LKW Stellplätze: 65,,,false,"[{'description': 'Mülleimer', 'style': '', 'icon': 'fa fa-trash'}, {'description': 'Toilette vorhanden', 'style': '', 'icon': 'almofont almo-restroom'}]",,
A3,DE-BY-000130,A3 | undefined,Rottal W,PKW Stellplätze: 16 LKW Stellplätze: 18,,,false,"[{'description': 'Picknickmöglichkeiten', 'style': '', 'icon': 'almofont almo-picnic_facility'}, {'description': 'Toilette vorhanden', 'style': '', 'icon': 'almofont almo-restroom'}]",,
A3,DE-BY-000129,A3 | undefined,Rottal O,PKW Stellplätze: 18 LKW Stellplätze: 18,,,false,"[{'description': 'Toilette vorhanden', 'style': '', 'icon': 'almofont almo-restroom'}]",,
A3,DE-BY-000127,A3 | undefined,Hammerbach,PKW Stellplätze: 0 LKW Stellplätze: 6,,,false,[],,
A3,DE-BY-000128,A3 | undefined,Brentermais ,PKW Stellplätze: 0 LKW Stellplätze: 7,,,false,[],,
A3,DE-BY-000126,A3 | undefined,Donautal W,PKW Stellplätze: 80 LKW Stellplätze: 66,,,false,"[{'description': 'Geschäft', 'style': '', 'icon': 'fa fa-shopping-basket'}, {'description': 'WLAN', 'style': '', 'icon': 'fa fa-wifi'}, {'description': 'Picknickmöglichkeiten', 'style': '', 'icon': 'almofont almo-picnic_facility'}, {'description': 'Mülleimer', 'style': '', 'icon': 'fa fa-trash'}, {'description': 'Dusche vorhanden', 'style': '', 'icon': 'fa fa-shower'}, {'description': 'Toilette vorhanden', 'style': '', 'icon': 'almofont almo-restroom'}, {'description': 'Geldautomat', 'style': '', 'icon': 'fa fa-eur'}, {'description': 'Raststätte/Restaurant', 'style': '', 'icon': 'almofont almo-utensils'}, {'description': 'Tankstelle', 'style': '', 'icon': 'almofont almo-gaspump'}]",,
A3,DE-BY-000125,A3 | undefined,Donautal O,PKW Stellplätze: 41 LKW Stellplätze: 14,,,false,"[{'description': 'Raststätte/Restaurant', 'style': '', 'icon': 'almofont almo-utensils'}, {'description': 'Tankstelle', 'style': '', 'icon': 'almofont almo-gaspump'}, {'description': 'Geschäft', 'style': '', 'icon': 'fa fa-shopping-basket'}, {'description': 'WLAN', 'style': '', 'icon': 'fa fa-wifi'}, {'description': 'Picknickmöglichkeiten', 'style': '', 'icon': 'almofont almo-picnic_facility'}, {'description': 'Mülleimer', 'style': '', 'icon': 'fa fa-trash'}, {'description': 'Dusche vorhanden', 'style': '', 'icon': 'fa fa-shower'}, {'description': 'Toilette vorhanden', 'style': '', 'icon': 'almofont almo-restroom'}, {'description': 'tollTerminal.notAvailable', 'style': 'not-available', 'icon': 'almofont almo-toll_terminal'}, {'description': 'Geldautomat', 'style': '', 'icon': 'fa fa-eur'}]",,
A3,DE-BY-000124,A3 | undefined,Eichet ,PKW Stellplätze: 0 LKW Stellplätze: 10,,,false,[],,
A3,DE-BY-000123,A3 | undefined,Jägerhölzl ,PKW Stellplätze: 18 LKW Stellplätze: 7,,,false,"[{'description': 'Mülleimer', 'style': '', 'icon': 'fa fa-trash'}, {'description': 'Toilette vorhanden', 'style': '', 'icon': 'almofont almo-restroom'}]",,
A3,DE-BY-000122,A3 | undefined,Stierwaid,PKW Stellplätze: 29 LKW Stellplätze: 6,,,false,[],,
A3,DE-BY-000121,A3 | undefined,Geißberg ,PKW Stellplätze: 0 LKW Stellplätze: 7,,,false,[],,
A3,DE-BY-000120,A3 | undefined,Schaufelholz ,PKW Stellplätze: 0 LKW Stellplätze: 7,,,false,[],,
A3,DE-BY-000119,A3 | undefined,Scherbach ,PKW Stellplätze: 0 LKW Stellplätze: 8,,,false,[],,
A3,DE-BY-000118,A3 | undefined,Roßrückholz ,PKW Stellplätze: 0 LKW Stellplätze: 7,,,false,[],,
A3,DE-BY-000117,A3 | undefined,Birket ,PKW Stellplätze: 0 LKW Stellplätze: 9,,,false,"[{'description': 'Picknickmöglichkeiten', 'style': '', 'icon': 'almofont almo-picnic_facility'}, {'description': 'Mülleimer', 'style': '', 'icon': 'fa fa-trash'}]",,
A3,DE-BY-008568,A3 | undefined,Ohetal Nord,PKW Stellplätze: 18 LKW Stellplätze: 30,,,false,[],,
A3,DE-BY-008569,A3 | undefined,Ohetal Süd,PKW Stellplätze: 18 LKW Stellplätze: 30,,,false,[],,
A3,DE-BY-000114,A3 | undefined,Griesweiher,PKW Stellplätze: 0 LKW Stellplätze: 9,,,false,"[{'description': 'Mülleimer', 'style': '', 'icon': 'fa fa-trash'}]",,
A3,DE-BY-000113,A3 | undefined,Konsee ,PKW Stellplätze: 0 LKW Stellplätze: 10,,,false,"[{'description': 'Picknickmöglichkeiten', 'style': '', 'icon': 'almofont almo-picnic_facility'}, {'description': 'Mülleimer', 'style': '', 'icon': 'fa fa-trash'}]",,
A3,DE-BY-000112,A3 | undefined,Isarmündung ,PKW Stellplätze: 0 LKW Stellplätze: 11,,,false,"[{'description': 'Mülleimer', 'style': '', 'icon': 'fa fa-trash'}]",,
A3,DE-BY-000110,A3 | undefined,Kronawitt S,PKW Stellplätze: 20 LKW Stellplätze: 8,,,false,"[{'description': 'Picknickmöglichkeiten', 'style': '', 'icon': 'almofont almo-picnic_facility'}, {'description': 'Toilette vorhanden', 'style': '', 'icon': 'almofont almo-restroom'}]",,
A3,DE-BY-000111,A3 | undefined,Geigenbühl Nord,PKW Stellplätze: 20 LKW Stellplätze: 8,,,false,"[{'description': 'Picknickmöglichkeiten', 'style': '', 'icon': 'almofont almo-picnic_facility'}, {'description': 'Toilette vorhanden', 'style': '', 'icon': 'almofont almo-restroom'}]",,
A3,DE-BY-000108,A3 | undefined,Bayerischer Wald S,PKW Stellplätze: 97 LKW Stellplätze: 30,,,false,"[{'description': 'Mülleimer', 'style': '', 'icon': 'fa fa-trash'}, {'description': 'Raststätte/Restaurant', 'style': '', 'icon': 'almofont almo-utensils'}, {'description': 'Tankstelle', 'style': '', 'icon': 'almofont almo-gaspump'}, {'description': 'Kiosk/Geschäft', 'style': '', 'icon': 'fa fa-shopping-basket'}, {'description': 'Defibrillator', 'style': '', 'icon': 'fa fa-heartbeat'}, {'description': 'WLAN', 'style': '', 'icon': 'fa fa-wifi'}, {'description': 'Picknickmöglichkeiten', 'style': '', 'icon': 'almofont almo-picnic_facility'}, {'description': 'Dusche vorhanden', 'style': '', 'icon': 'fa fa-shower'}, {'description': 'Toilette vorhanden', 'style': '', 'icon': 'almofont almo-restroom'}, {'description': 'Mautterminal', 'style': '', 'icon': 'almofont almo-toll_terminal'}, {'description': 'Warenautomat', 'style': '', 'icon': 'almofont almo-vending_machine'}, {'description': 'Geldautomat', 'style': '', 'icon': 'fa fa-eur'}]",,
A3,DE-BY-000107,A3 | undefined,Bayerischer Wald N,PKW Stellplätze: 169 LKW Stellplätze: 38,,,false,"[{'description': 'Mülleimer', 'style': '', 'icon': 'fa fa-trash'}, {'description': 'Raststätte/Restaurant', 'style': '', 'icon': 'almofont almo-utensils'}, {'description': 'Tankstelle', 'style': '', 'icon': 'almofont almo-gaspump'}, {'description': 'Kiosk/Geschäft', 'style': '', 'icon': 'fa fa-shopping-basket'}, {'description': 'Defibrillator', 'style': '', 'icon': 'fa fa-heartbeat'}, {'description': 'WLAN', 'style': '', 'icon': 'fa fa-wifi'}, {'description': 'Picknickmöglichkeiten', 'style': '', 'icon': 'almofont almo-picnic_facility'}, {'description': 'Spielplatz', 'style': '', 'icon': 'almofont almo-playground'}, {'description': 'Dusche vorhanden', 'style': '', 'icon': 'fa fa-shower'}, {'description': 'Toilette vorhanden', 'style': '', 'icon': 'almofont almo-restroom'}, {'description': 'Mautterminal', 'style': '', 'icon': 'almofont almo-toll_terminal'}, {'description': 'Geldautomat', 'style': '', 'icon': 'fa fa-eur'}]",,
A3,DE-BY-000105,A3 | undefined,Wiesenttal S,PKW Stellplätze: 19 LKW Stellplätze: 19,,,false,"[{'description': 'Picknickmöglichkeiten', 'style': '', 'icon': 'almofont almo-picnic_facility'}, {'description': 'Toilette vorhanden', 'style': '', 'icon': 'almofont almo-restroom'}]",,
A3,DE-BY-000106,A3 | undefined,Wellenbach N,PKW Stellplätze: 32 LKW Stellplätze: 23,,,false,"[{'description': 'Picknickmöglichkeiten', 'style': '', 'icon': 'almofont almo-picnic_facility'}, {'description': 'Toilette vorhanden', 'style': '', 'icon': 'almofont almo-restroom'}]",,
A3,DE-BY-000101,A3 | undefined,Sparlberg N,PKW Stellplätze: 0 LKW Stellplätze: 11,,,false,"[{'description': 'Picknickmöglichkeiten', 'style': '', 'icon': 'almofont almo-picnic_facility'}]",,
A3,DE-BY-000100,A3 | undefined,Erlgrund N,PKW Stellplätze: 0 LKW Stellplätze: 5,,,false,"[{'description': 'Picknickmöglichkeiten', 'style': '', 'icon': 'almofont almo-picnic_facility'}, {'description': 'Toilette vorhanden', 'style': '', 'icon': 'almofont almo-restroom'}]",,
A3,DE-BY-000099,A3 | undefined,Erlgrund S,PKW Stellplätze: 0 LKW Stellplätze: 5,,,false,"[{'description': 'Picknickmöglichkeiten', 'style': '', 'icon': 'almofont almo-picnic_facility'}, {'description': 'Toilette vorhanden', 'style': '', 'icon': 'almofont almo-restroom'}]",,
A3,DE-BY-000098,A3 | undefined,Pollenried N,PKW Stellplätze: 0 LKW Stellplätze: 8,,,false,"[{'description': 'Picknickmöglichkeiten', 'style': '', 'icon': 'almofont almo-picnic_facility'}]",,
A3,DE-BY-000095,A3 | undefined,Lindaholz Süd,PKW Stellplätze: 0 LKW Stellplätze: 5,,,false,"[{'description': 'Picknickmöglichkeiten', 'style': '', 'icon': 'almofont almo-picnic_facility'}]",,
A3,DE-BY-000096,A3 | undefined,Hofschlag N,PKW Stellplätze: 0 LKW Stellplätze: 6,,,false,"[{'description': 'Picknickmöglichkeiten', 'style': '', 'icon': 'almofont almo-picnic_facility'}]",,
A3,DE-BY-000094,A3 | undefined,Buchhausen S,PKW Stellplätze: 0 LKW Stellplätze: 5,,,false,"[{'description': 'Picknickmöglichkeiten', 'style': '', 'icon': 'almofont almo-picnic_facility'}]",,
A3,DE-BY-000093,A3 | undefined,Buchhausen N,PKW Stellplätze: 0 LKW Stellplätze: 5,,,false,"[{'description': 'Picknickmöglichkeiten', 'style': '', 'icon': 'almofont almo-picnic_facility'}]",,
A3,DE-BY-008559,A3 | undefined,Höll,PKW Stellplätze: 25 LKW Stellplätze: 39,,,false,"[{'description': 'Picknickmöglichkeiten', 'style': '', 'icon': 'almofont almo-picnic_facility'}]",,
A3,DE-BY-008558,A3 | undefined,Hüttberg,PKW Stellplätze: 25 LKW Stellplätze: 39,,,false,[],,
A3,DE-BY-000091,A3 | undefined,Spitzig Berg,PKW Stellplätze: 0 LKW Stellplätze: 5,,,false,"[{'description': 'Picknickmöglichkeiten', 'style': '', 'icon': 'almofont almo-picnic_facility'}]",,
A3,DE-BY-000089,A3 | undefined,Kalkhofen (wird aufgelassen) ,PKW Stellplätze: 0 LKW Stellplätze: 6,,,false,[],,
A3,DE-BY-000088,A3 | undefined,Malerholz (wird aufgelassen),PKW Stellplätze: 0 LKW Stellplätze: 5,,,false,"[{'description': 'Picknickmöglichkeiten', 'style': '', 'icon': 'almofont almo-picnic_facility'}]",,
A3,DE-BY-000087,A3 | undefined,Deusmauerermoor ,PKW Stellplätze: 0 LKW Stellplätze: 6,,,false,"[{'description': 'Picknickmöglichkeiten', 'style': '', 'icon': 'almofont almo-picnic_facility'}]",,
A3,DE-BY-000085,A3 | undefined,Jura O,PKW Stellplätze: 83 LKW Stellplätze: 74,,,false,"[{'description': 'Raststätte/Restaurant', 'style': '', 'icon': 'almofont almo-utensils'}, {'description': 'Tankstelle', 'style': '', 'icon': 'almofont almo-gaspump'}, {'description': 'Kiosk/Geschäft', 'style': '', 'icon': 'fa fa-shopping-basket'}, {'description': 'Defibrillator', 'style': '', 'icon': 'fa fa-heartbeat'}, {'description': 'WLAN', 'style': '', 'icon': 'fa fa-wifi'}, {'description': 'Picknickmöglichkeiten', 'style': '', 'icon': 'almofont almo-picnic_facility'}, {'description': 'Dusche vorhanden', 'style': '', 'icon': 'fa fa-shower'}, {'description': 'Toilette vorhanden', 'style': '', 'icon': 'almofont almo-restroom'}, {'description': 'Mautterminal', 'style': '', 'icon': 'almofont almo-toll_terminal'}, {'description': 'Warenautomat', 'style': '', 'icon': 'almofont almo-vending_machine'}, {'description': 'Geldautomat', 'style': '', 'icon': 'fa fa-eur'}]",,
A3,DE-BY-000086,A3 | undefined,Jura W,PKW Stellplätze: 47 LKW Stellplätze: 105,,,false,"[{'description': 'Dusche vorhanden', 'style': '', 'icon': 'fa fa-shower'}, {'description': 'Toilette vorhanden', 'style': '', 'icon': 'almofont almo-restroom'}, {'description': 'Tankstelle', 'style': '', 'icon': 'almofont almo-gaspump'}, {'description': 'Restaurant/Raststätte', 'style': '', 'icon': 'almofont almo-utensils'}, {'description': 'Kiosk/Geschäft', 'style': '', 'icon': 'fa fa-shopping-basket'}, {'description': 'Defibrillator', 'style': '', 'icon': 'fa fa-heartbeat'}, {'description': 'WLAN', 'style': '', 'icon': 'fa fa-wifi'}, {'description': 'Picknickmöglichkeiten', 'style': '', 'icon': 'almofont almo-picnic_facility'}, {'description': 'Mautterminal', 'style': '', 'icon': 'almofont almo-toll_terminal'}, {'description': 'Warenautomat', 'style': '', 'icon': 'almofont almo-vending_machine'}]",,
